4fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;DO
1.99894899;-1.10477404;1.124348621;0.610807403;0.117569806;3.644790254;1.019360902;1.829734912;-0.071982967;0.600867039;0.259946807;3
-1.15998021;2.748689268;-1.391037103;-0.382151061;-0.094900944;0.107558441;-0.683008687;-1.259278555;1.806420041;-0.638019999;0.72913627;1
2.458429601;-1.216468629;2.305039879;-0.240299852;-0.328618769;-0.944051017;-0.531011402;1.034963008;-2.792428702;0.954834765;-0.584594225;2
-0.241018988;-0.881384863;-0.210345844;-0.52400227;-0.222383394;0.6811636;0.076977737;-0.236672039;-0.201528002;0.069915451;-1.053783688;3
-0.643064523;-0.657995686;0.148994973;-0.311225456;-0.094900944;1.828373917;0.776165246;0.134221517;0.834832278;-0.815003862;-0.959945795;3
1.022552692;-0.881384863;0.354332583;-0.098448642;-0.052406794;-1.039651877;-0.895804885;0.044147367;-0.914025694;-0.048073791;0.166108915;2
-0.470759294;1.101194086;-1.185699492;-0.736779083;-0.243630469;-0.752849297;-0.956603799;-0.883086521;-0.331073037;-0.756009241;-0.77227001;1
-0.757934676;0.068019141;-1.391037103;-0.311225456;-0.179889244;2.210777356;0.259374478;-0.607565594;0.510969691;1.072824006;0.916812055;0
-0.298454065;0.012171846;-1.3397027;-0.665853479;-0.222383394;-1.230853596;-0.835005971;-0.925474355;-0.978798212;-1.168971588;-0.584594225;1
0.505637004;-0.546301097;1.278351829;-0.169374247;-0.094900944;-0.179244139;-0.713408144;0.452130278;0.251879621;-0.284052274;0.822974162;0
-0.068713759;-0.71384298;0.200329376;-0.453076665;-0.116148019;-0.752849297;-0.683008687;-0.395626419;-0.460618072;0.187904693;0.166108915;0
0.10359147;-1.048926746;0.662338998;1.532840262;-0.689819043;-1.230853596;-1.139000541;0.335563732;0.446197173;0.01092083;1.10448784;2
0.046156393;2.83246021;-0.621021065;2.454873122;-0.307371694;-0.466046718;0.228975022;1.193917389;0.381424656;-0.991987725;-0.490756333;1
-0.068713759;0.179713729;-0.210345844;0.610807403;-0.201136319;-0.179244139;1.748947868;0.452130278;-0.201528002;-0.225057653;-0.959945795;3
0.620507157;-1.439857806;1.329686231;-0.098448642;-0.286124619;-0.944051017;-0.865405428;-0.289656832;-0.719708142;2.783668012;1.47983941;2
2.056384066;-0.881384863;2.151036672;-0.169374247;-0.201136319;-0.370445858;-0.683008687;-0.501596007;-2.015158492;-0.048073791;2.23054255;2
-0.987674981;0.96157585;-0.980361882;0.043402567;0.39378178;-0.179244139;-0.591810316;-0.051225261;0.834832278;-0.461036137;-0.209242655;1
-0.011278683;1.799285265;-0.672355467;-0.027523038;0.117569806;-0.274844998;0.228975022;0.261385021;0.316652138;-0.69701462;-0.303080548;0
0.10359147;0.319331965;-0.467017857;-0.311225456;-0.201136319;-1.039651877;-0.500611945;-0.024732864;-0.719708142;-1.050982346;-0.584594225;1
0.10359147;-0.378759214;0.200329376;-0.204837049;-0.201136319;1.541571338;0.350572849;0.664069453;0.122334586;-0.69701462;-0.584594225;3
0.161026546;1.520048793;-0.826358675;-0.169374247;-0.073653869;-0.370445858;-0.470212488;0.611084659;0.575742208;-1.050982346;-0.490756333;1
-1.274850363;0.012171846;-0.980361882;-0.453076665;-0.222383394;0.776764459;-0.044620091;-0.777116933;1.871192558;0.128910072;-0.115404763;0
0.907682539;0.570644789;-0.159011442;-0.098448642;-0.222383394;-0.944051017;-0.409413574;0.346160691;-1.432205834;-0.520030758;-0.959945795;1
2.860475136;-1.328163218;2.459043087;0.185253776;-0.073653869;0.6811636;-0.105419005;0.981978214;-1.756068422;0.128910072;0.916812055;2
2.056384066;-0.825537569;1.227017426;-0.382151061;0.712487905;-0.848450157;-0.804606514;1.51182615;-0.460618072;0.600867039;-0.02156687;2
-0.126148836;1.910979853;-1.391037103;-0.240299852;-0.073653869;-0.561647578;-0.470212488;-0.098911575;-0.395845554;-0.932993104;-0.584594225;1
-1.045110058;-0.099522742;-0.621021065;0.327104985;-0.498595368;-0.370445858;-0.591810316;-2.038155021;0.122334586;-0.402041516;2.23054255;0
-1.274850363;0.989499497;-0.877693077;0.185253776;-0.137395094;-0.274844998;-0.561410859;-0.231373559;1.871192558;0.01092083;-0.209242655;1
-0.183583912;-0.825537569;-1.083030687;-0.52400227;-0.201136319;-0.370445858;0.076977737;-0.263164435;0.381424656;-0.815003862;-0.490756333;1
-0.872804828;1.436277852;-1.391037103;-0.098448642;0.35128763;-0.179244139;-0.500611945;-0.077717658;1.353012418;-0.638019999;0.259946807;1
1.079987768;-0.490453803;1.586358244;1.107286635;0.096322731;-0.466046718;-0.683008687;0.372653088;-0.136755484;1.95774332;1.47983941;2
1.826643761;-1.188544982;1.381020634;-0.311225456;-0.073653869;-1.039651877;-0.956603799;1.034963008;-2.144703527;0.246899314;-1.14762158;0
1.36716315;-0.993079452;1.329686231;0.043402567;-0.371112918;-1.039651877;-0.926204342;0.240191104;-1.043570729;-0.048073791;0.541460485;2
-0.700499599;-0.378759214;-0.672355467;0.185253776;-0.243630469;-0.083643279;-0.287815746;-0.268462915;0.316652138;-0.991987725;0.259946807;1
2.803040059;-0.825537569;1.432355036;0.114328171;-0.137395094;-1.039651877;-0.926204342;2.041674086;-2.144703527;-0.69701462;-0.959945795;2
-0.183583912;1.575896087;-0.107677039;0.610807403;-0.243630469;1.732773057;1.171358187;-0.035329823;-0.784480659;-1.404950071;-1.14762158;3
0.620507157;-0.71384298;1.021679816;-0.027523038;-0.009912644;-0.944051017;-0.804606514;0.51571203;-1.043570729;-0.932993104;0.072271022;2
-1.102545134;0.626492084;-0.31301465;-0.52400227;-0.137395094;-0.179244139;-0.470212488;0.075938244;1.806420041;0.01092083;-0.584594225;1
1.252292997;-1.495705101;1.021679816;-0.453076665;-0.201136319;-0.944051017;-0.683008687;0.452130278;-0.849253177;2.252716424;0.447622592;2
0.333331775;-1.719094278;1.073014219;-0.52400227;-0.222383394;1.254768758;0.411371763;0.028251929;0.510969691;-0.756009241;-0.959945795;3
-1.332285439;0.626492084;-1.13436509;-0.453076665;-0.456101218;-0.657248438;-0.895804885;-0.946668273;1.353012418;0.718856281;0.166108915;1
0.620507157;-0.546301097;-0.159011442;0.185253776;0.096322731;-0.179244139;-0.044620091;0.664069453;-0.784480659;0.423883177;-0.39691844;2
-0.068713759;-0.769690274;0.559670193;-0.736779083;-0.626077818;-0.561647578;-0.531011402;-0.289656832;-0.331073037;0.482877798;-0.584594225;2
-1.045110058;1.966827148;-1.237033895;2.171170703;-0.179889244;0.6811636;0.016178823;-0.543983842;1.741647523;-0.932993104;0.72913627;1
0.275896699;0.738186672;-0.056342637;-0.594927874;-0.286124619;-1.135252737;-0.713408144;0.18720631;-1.043570729;0.482877798;-1.14762158;1
-0.183583912;0.514797495;0.302998181;0.114328171;0.011334431;0.011957581;-0.287815746;0.240191104;-0.007210449;-0.461036137;0.259946807;1
-0.987674981;1.101194086;-0.92902748;2.100245099;0.627499605;-0.657248438;-0.895804885;-0.104210055;0.251879621;-0.991987725;0.3537847;1
-0.126148836;1.910979853;-1.391037103;0.539881799;0.181311031;0.967966179;0.44177122;1.856227309;1.871192558;0.364888556;-0.584594225;1
-0.183583912;-0.546301097;0.457001388;-0.169374247;-0.264877544;-0.561647578;0.04657828;0.452130278;0.187107103;-1.168971588;-0.959945795;1
0.907682539;0.235561024;-0.107677039;-0.382151061;0.35128763;-0.370445858;1.292956014;-0.236672039;-1.756068422;1.426791732;-0.303080548;2
1.424598226;-0.32291192;0.816342206;-0.311225456;1.774841653;1.063567039;0.593768505;0.77003904;-0.914025694;0.600867039;0.3537847;2
0.10359147;-1.384010512;1.483689439;-0.52400227;0.096322731;1.828373917;1.718548412;0.081236723;-0.071982967;0.541872418;0.072271022;3
-0.585629447;-1.244392276;0.611004596;-0.949555897;-0.604830743;-0.848450157;-1.078201627;-1.820917367;-0.136755484;-0.815003862;1.010649947;0
-0.470759294;0.570644789;-0.775024272;1.816542681;0.500017155;3.262386814;1.93134461;0.823023833;-0.331073037;0.65986166;-0.959945795;3
-0.643064523;0.710263025;-1.237033895;-0.52400227;-0.201136319;-0.848450157;-1.04780217;-0.464506651;0.187107103;-1.581933934;-0.866107903;0
-0.52819437;0.626492084;-1.031696285;-0.52400227;0.26629933;-0.752849297;-0.713408144;-0.342641626;-0.071982967;-0.461036137;-0.77227001;0
-0.068713759;-1.10477404;0.611004596;-0.027523038;-0.286124619;1.254768758;0.04657828;-0.777116933;0.057562068;1.30880249;1.85519098;0
0.965117615;-1.495705101;1.381020634;-0.453076665;-0.094900944;2.497579936;0.83696416;-1.185099844;-2.144703527;-0.166063032;1.292163625;2
-0.011278683;-1.272315923;1.124348621;0.894509821;0.053828581;-0.466046718;-0.683008687;-0.936071314;-0.266300519;-0.107068411;1.573677302;0
-0.355889141;0.514797495;-1.185699492;0.894509821;-0.073653869;0.872365319;-0.044620091;0.558099865;0.187107103;-0.756009241;-0.866107903;1
1.137422844;-1.439857806;1.483689439;-0.807704688;-0.859795643;-1.230853596;-1.169399998;-1.079130257;-0.978798212;-0.873998483;1.292163625;2
-0.068713759;-1.384010512;1.689027049;0.327104985;0.35128763;-0.561647578;-0.743807601;0.812426875;0.510969691;0.128910072;0.166108915;2
0.390766852;1.631743382;-0.672355467;0.043402567;0.032581506;-0.657248438;-0.713408144;0.876008627;0.510969691;-0.166063032;-0.584594225;1
1.194857921;-0.490453803;0.765007803;-0.736779083;1.222417704;1.732773057;0.04657828;0.833620792;0.446197173;1.190813248;-0.490756333;2
-0.298454065;0.179713729;-0.415683455;-0.52400227;0.35128763;-0.370445858;0.016178823;-0.183687245;-0.784480659;1.603775595;-0.866107903;1
-1.734330974;-0.32291192;-0.826358675;-0.240299852;-0.838548568;0.011957581;1.292956014;-2.610390792;1.482557453;1.30880249;2.949966393;0
-0.413324218;-0.769690274;0.200329376;-0.169374247;-0.116148019;0.6811636;0.745765789;0.77003904;1.353012418;-0.048073791;-0.678432118;3
0.505637004;0.068019141;0.200329376;-0.169374247;0.52126423;-0.466046718;-0.25741629;0.128923037;-0.460618072;-0.579025379;0.447622592;2
1.826643761;-0.657995686;1.278351829;0.327104985;-0.158642169;1.254768758;0.259374478;1.776750118;-0.331073037;1.30880249;0.541460485;2
-0.987674981;0.291408318;-1.288368298;-0.382151061;-0.541089518;2.019575637;0.198575565;-1.593082755;0.251879621;0.600867039;1.10448784;0
-0.987674981;0.291408318;-1.391037103;-0.240299852;0.26629933;3.262386814;0.502570134;-0.692341264;1.806420041;0.128910072;0.916812055;0
-1.79176605;-1.048926746;-1.391037103;-0.52400227;-0.796054418;1.063567039;0.502570134;-2.726957338;2.389372698;0.777850902;3.35659726;0
-0.470759294;-0.155370037;0.457001388;2.525798726;-0.349865844;0.107558441;1.688148955;0.558099865;0.251879621;0.836845523;0.072271022;3
0.218461623;0.570644789;0.046326168;0.114328171;0.181311031;0.107558441;0.684966876;0.314369815;-0.331073037;-0.166063032;-0.209242655;3
-0.298454065;1.296659616;-1.185699492;-0.169374247;0.096322731;-0.083643279;0.228975022;0.134221517;-0.331073037;-0.048073791;-0.584594225;1
-0.872804828;0.905728555;-1.391037103;2.171170703;0.77622913;0.48996188;0.350572849;1.564810944;0.964377313;0.364888556;-0.209242655;3
-0.241018988;0.068019141;0.354332583;-0.027523038;-0.243630469;-0.752849297;-0.895804885;-2.329571386;-0.719708142;0.364888556;2.512056228;0
0.965117615;0.179713729;-0.159011442;-0.240299852;-0.179889244;0.29876016;0.350572849;1.246902182;-0.849253177;-0.579025379;-0.303080548;3
-0.815369752;1.74343797;-0.31301465;1.107286635;-0.286124619;0.011957581;0.563369048;0.886605586;1.417784936;0.364888556;-1.100702634;1
2.400994525;-0.881384863;1.432355036;0.043402567;-0.094900944;0.872365319;0.654567419;1.458841357;-1.043570729;0.954834765;-0.02156687;2
-0.643064523;-0.769690274;0.251663778;-0.52400227;-0.477348293;1.732773057;0.411371763;0.208400228;0.964377313;0.718856281;-0.490756333;3
-0.183583912;-0.434606508;-0.210345844;-0.240299852;0.138816881;0.011957581;-0.531011402;-0.289656832;-0.654935624;-0.991987725;-0.209242655;1
0.333331775;1.9389035;-0.72368987;0.646270205;0.011334431;-1.135252737;-0.987003256;1.405856563;0.834832278;-0.815003862;1.010649947;1
0.161026546;0.654415731;-0.107677039;-0.382151061;-0.094900944;-0.752849297;-0.561410859;0.743546643;-0.201528002;-0.343046895;-0.39691844;1
-0.52819437;-0.043675448;-0.72368987;-0.098448642;-0.201136319;1.732773057;0.44177122;-0.777116933;0.770059761;-0.402041516;0.3537847;0
-0.987674981;0.933652203;-1.391037103;-0.311225456;-0.264877544;-0.370445858;0.289773935;0.028251929;1.158694866;0.069915451;-1.14762158;1
-0.011278683;0.821957614;-0.056342637;-0.311225456;-0.073653869;-0.466046718;-0.105419005;0.452130278;-0.007210449;-0.756009241;-1.14762158;1
2.515864677;0.403102906;1.124348621;0.185253776;-0.264877544;-1.039651877;-0.835005971;1.405856563;-1.108343247;-0.520030758;0.916812055;2
-0.298454065;0.403102906;-0.056342637;-0.382151061;-0.158642169;1.445970478;2.569733206;-0.279059874;-0.654935624;-0.815003862;-0.490756333;3
0.448201928;-1.774941572;0.508335791;-0.665853479;-0.434854143;-0.944051017;-1.108601084;-0.649953429;-0.525390589;-0.461036137;0.635298377;2
-0.183583912;-1.551552395;0.816342206;-0.594927874;-0.434854143;0.58556274;0.107377194;-1.13741353;0.446197173;-0.343046895;1.386001517;0
-0.355889141;1.045346791;-1.3397027;-0.311225456;-0.498595368;1.445970478;-0.105419005;-1.608978193;0.640514726;-0.520030758;1.292163625;0
-0.700499599;0.682339378;-0.467017857;-0.52400227;-0.371112918;-0.274844998;-0.196617376;0.134221517;0.834832278;-0.343046895;-1.241459473;1
1.482033303;-1.774941572;1.124348621;0.185253776;0.011334431;-0.466046718;-0.439813031;0.240191104;-0.590163107;0.128910072;1.198325732;2
-0.815369752;0.123866435;-0.621021065;-0.240299852;-0.243630469;0.29876016;-0.196617376;-0.342641626;0.640514726;-0.402041516;-0.303080548;1
0.563072081;-0.769690274;0.662338998;0.043402567;-0.307371694;-0.561647578;-0.622209773;0.876008627;0.187107103;0.541872418;-0.209242655;2
-1.79176605;-1.160621335;-0.107677039;-0.52400227;0.330040555;-0.274844998;0.107377194;-0.5545808;0.446197173;-0.638019999;-1.14762158;1
-0.757934676;-0.155370037;-0.672355467;-0.52400227;-0.201136319;-0.561647578;-0.713408144;-0.204881162;1.417784936;-0.284052274;-0.02156687;1
2.056384066;0.291408318;1.997033464;-0.027523038;-0.328618769;-0.944051017;-0.287815746;1.299886976;-1.691295904;-0.579025379;-0.39691844;2
-0.470759294;-0.099522742;-1.288368298;-0.594927874;-0.073653869;-0.274844998;-0.470212488;-0.72413214;0.316652138;-0.69701462;0.072271022;1
-0.355889141;0.179713729;-0.364349052;-0.382151061;-0.264877544;-0.657248438;-0.227016833;1.034963008;1.093922348;-0.225057653;-1.053783688;1
0.850247463;-0.155370037;0.354332583;-0.169374247;0.138816881;-0.561647578;-0.044620091;1.003172132;-0.460618072;-0.343046895;-0.678432118;2
0.10359147;-0.881384863;-0.364349052;0.185253776;0.053828581;0.203159301;0.350572849;0.664069453;0.187107103;0.246899314;-0.77227001;3
-0.183583912;1.017423144;-1.391037103;0.043402567;-0.158642169;-0.466046718;-0.379014117;0.452130278;0.834832278;-0.756009241;-0.866107903;1
-0.241018988;-0.043675448;-0.056342637;-0.453076665;-0.179889244;2.497579936;2.843328318;-0.183687245;-0.525390589;-0.69701462;-0.866107903;3
1.36716315;0.794033967;-0.261680247;0.114328171;0.415028855;0.107558441;-0.379014117;1.935704499;-0.201528002;1.898748699;-0.490756333;2
-0.298454065;-0.490453803;0.046326168;0.114328171;0.26629933;0.203159301;1.475352756;-0.077717658;-0.590163107;0.069915451;-0.959945795;3
-0.987674981;0.235561024;-1.288368298;-0.311225456;0.585005455;-0.944051017;-0.926204342;-0.109508534;0.446197173;0.187904693;-0.866107903;1
-0.987674981;0.458950201;-1.391037103;-0.665853479;-0.392359993;-1.135252737;-1.169399998;-1.476516209;0.122334586;-1.699923176;-0.02156687;0
2.113819143;0.570644789;1.175683024;-0.807704688;-0.349865844;-0.944051017;-0.622209773;0.616383138;-1.561750869;-0.343046895;-0.02156687;2
-0.585629447;-0.546301097;-0.159011442;-0.027523038;-0.201136319;1.063567039;0.624167962;-0.14129941;1.871192558;-0.402041516;0.635298377;0
-0.470759294;0.682339378;-0.467017857;3.164129167;0.011334431;1.063567039;1.444953299;1.273394579;0.446197173;0.65986166;-0.959945795;3
-0.241018988;-1.886636161;0.765007803;-0.665853479;-0.647324893;0.203159301;-0.500611945;-1.455322291;-0.136755484;0.187904693;0.72913627;0
0.563072081;-0.937232157;0.611004596;-0.736779083;-0.158642169;2.401979076;0.259374478;-0.120105493;1.029149831;0.423883177;0.447622592;3
-0.643064523;0.710263025;-1.237033895;-0.52400227;-0.201136319;-0.848450157;-1.04780217;-0.464506651;0.187107103;-1.581933934;-0.866107903;0
-1.676895898;1.184965027;-1.391037103;-0.949555897;-0.987278092;0.011957581;-0.014220634;-2.207706361;4.526865776;-0.402041516;1.949028873;0
-0.585629447;0.738186672;-1.391037103;-0.382151061;-0.073653869;-0.944051017;-0.713408144;0.823023833;1.935965076;1.780759457;-0.490756333;1
-0.872804828;0.626492084;-1.391037103;0.114328171;0.754982055;-0.083643279;-0.409413574;-0.72413214;0.834832278;-0.166063032;0.822974162;1
0.907682539;-0.993079452;0.713673401;-0.169374247;-0.094900944;-0.466046718;0.44177122;0.77003904;-0.654935624;-0.932993104;-0.866107903;2
-0.470759294;0.989499497;-0.159011442;-0.52400227;5.790538821;-0.083643279;0.502570134;-0.183687245;-2.015158492;5.497420574;-0.866107903;2
1.826643761;-1.216468629;1.227017426;-0.240299852;-0.179889244;-0.179244139;-0.561410859;0.77003904;-1.820840939;1.603775595;-0.584594225;2
-0.413324218;-1.328163218;1.124348621;0.114328171;0.096322731;0.872365319;0.411371763;0.18720631;-0.007210449;-0.284052274;-0.303080548;3
-0.700499599;0.570644789;-1.083030687;-0.382151061;-0.094900944;-0.752849297;-0.531011402;0.955485817;2.324600181;0.423883177;-0.77227001;1
-1.332285439;-1.10477404;0.251663778;7.348739836;-0.711066118;-0.944051017;2.022542981;-0.543983842;-0.071982967;-0.579025379;1.010649947;3
1.99894899;-0.825537569;1.432355036;-0.311225456;-0.349865844;-1.039651877;-0.835005971;0.981978214;-1.302660799;-0.225057653;0.3537847;2
0.792812386;0.012171846;1.689027049;-0.382151061;-1.029772242;-1.039651877;-0.835005971;-0.47510361;-0.071982967;1.190813248;1.85519098;2
0.218461623;-0.043675448;-0.92902748;-0.027523038;0.075075656;0.39436102;0.076977737;0.452130278;0.187107103;1.190813248;0.166108915;1
-0.241018988;0.682339378;-1.3397027;-0.027523038;-0.201136319;0.107558441;-0.25741629;-0.236672039;0.187107103;0.482877798;1.198325732;1
-0.987674981;1.827208912;-1.288368298;-0.098448642;-0.541089518;-0.083643279;-0.713408144;-0.252567477;1.482557453;-0.343046895;0.541460485;1
-0.700499599;0.514797495;-1.083030687;-0.878630293;-0.371112918;-1.039651877;-1.04780217;-1.349352704;-0.914025694;-1.050982346;-0.584594225;0
-0.068713759;-1.216468629;0.662338998;-0.240299852;-0.626077818;-0.944051017;-1.108601084;-0.734729099;-0.007210449;0.128910072;0.72913627;0
-0.241018988;-1.942483455;0.662338998;-0.52400227;-0.541089518;-0.848450157;-0.804606514;-1.402337498;-0.201528002;0.246899314;0.635298377;0
1.36716315;-0.546301097;0.611004596;-0.240299852;0.39378178;-0.752849297;-0.439813031;0.981978214;-2.727656184;-0.932993104;-0.77227001;2
-0.700499599;-0.546301097;0.765007803;2.100245099;-0.371112918;1.254768758;2.508934292;0.293175897;0.705287243;0.364888556;0.072271022;3
1.137422844;-0.490453803;1.175683024;1.390989053;0.415028855;-1.039651877;-1.017402713;0.664069453;-0.201528002;1.013829386;1.010649947;2
-0.068713759;0.626492084;-0.005008234;-0.382151061;0.160063956;-1.039651877;0.928162531;0.383250046;-1.173115764;-0.225057653;-1.241459473;1
1.884078837;-0.657995686;1.381020634;-0.736779083;0.160063956;0.58556274;-0.166217919;0.319668294;-1.885613457;0.600867039;-0.490756333;2
0.333331775;-2.277567221;0.919011011;-0.52400227;-0.264877544;-0.561647578;-0.774207058;-0.649953429;0.640514726;0.600867039;1.386001517;0
2.688169906;-0.32291192;1.124348621;1.249137844;-0.052406794;-0.944051017;0.016178823;2.83644599;-0.071982967;0.128910072;2.136704658;2
-1.045110058;0.486873848;-1.391037103;-0.453076665;-0.477348293;-0.657248438;-0.865405428;0.240191104;0.964377313;-0.048073791;-1.14762158;1
0.275896699;-0.881384863;1.073014219;-0.311225456;0.202558106;2.210777356;2.995325603;0.399145485;-1.756068422;2.193721804;-1.053783688;3
-0.930239905;-0.267064625;-1.288368298;-0.240299852;-0.158642169;1.923974777;1.961744067;-0.798310851;-1.367433317;-0.756009241;-0.678432118;3
-0.757934676;0.235561024;-1.288368298;-0.382151061;-0.328618769;0.107558441;-0.622209773;-0.528088403;0.316652138;-0.284052274;-0.209242655;1
-0.011278683;-1.048926746;0.662338998;-0.098448642;-0.477348293;0.776764459;0.04657828;-0.63935647;0.187107103;1.190813248;0.541460485;0
-0.011278683;-1.10477404;0.765007803;-0.169374247;-0.371112918;-0.657248438;-0.804606514;-1.317561828;0.446197173;0.65986166;2.136704658;0
-0.815369752;-0.71384298;-0.672355467;-0.098448642;-0.052406794;0.48996188;-0.196617376;0.028251929;0.770059761;-0.166063032;-0.678432118;1
-0.298454065;1.966827148;-1.391037103;0.043402567;0.22380518;0.872365319;0.624167962;0.028251929;-0.719708142;0.128910072;-0.584594225;1
-0.643064523;0.403102906;-1.185699492;-0.027523038;-0.243630469;0.203159301;1.262556557;0.372653088;1.417784936;-0.638019999;-0.866107903;1
-0.757934676;0.905728555;-1.031696285;-0.027523038;0.075075656;-0.083643279;-0.774207058;-0.543983842;0.446197173;-0.343046895;0.822974162;1
4.181481892;0.877804908;2.510377489;0.823584217;0.26629933;-0.944051017;-0.105419005;3.41927872;-2.339021079;0.128910072;0.72913627;0
1.309728074;-0.937232157;1.637692646;-0.240299852;1.371147229;-0.944051017;-0.865405428;0.981978214;-1.756068422;2.311711045;-0.959945795;2
1.596903455;-1.216468629;1.329686231;-0.240299852;-0.583583668;-1.230853596;-1.108601084;-0.543983842;-1.885613457;1.013829386;0.447622592;2
-0.355889141;0.458950201;-0.467017857;-0.098448642;-0.094900944;-0.944051017;-0.804606514;-0.236672039;-0.136755484;-0.343046895;-0.209242655;1
1.252292997;-0.099522742;1.894364659;-0.098448642;0.415028855;-0.944051017;-0.956603799;0.293175897;-1.432205834;0.01092083;1.292163625;2
0.333331775;-2.277567221;0.919011011;-0.52400227;-0.264877544;-0.561647578;-0.774207058;-0.649953429;0.640514726;0.600867039;1.386001517;0
1.826643761;-0.434606508;1.175683024;0.327104985;-0.201136319;0.29876016;0.016178823;1.882719705;-0.331073037;2.665678771;0.541460485;2
1.309728074;2.748689268;0.816342206;0.25617938;-0.243630469;0.967966179;1.262556557;0.876008627;-1.496978352;-0.520030758;-0.303080548;3
-0.183583912;-1.272315923;1.843030257;-0.665853479;-0.137395094;0.011957581;-0.531011402;-0.459208172;-0.071982967;0.718856281;0.3537847;2
-0.068713759;-0.155370037;0.405666986;0.25617938;-0.222383394;0.48996188;2.448135378;0.452130278;-0.525390589;-0.225057653;-0.959945795;3
-0.011278683;0.738186672;-0.621021065;-0.453076665;-0.179889244;0.107558441;-0.135818462;0.240191104;-0.007210449;-0.69701462;-0.77227001;1
-0.52819437;0.458950201;-1.3397027;-0.382151061;-0.286124619;-0.274844998;-0.25741629;0.388548526;1.093922348;-0.048073791;-0.584594225;1
-1.217415287;-0.546301097;-0.261680247;-0.52400227;-0.201136319;0.48996188;0.289773935;-0.220776601;1.353012418;-0.343046895;-0.866107903;1
-0.872804828;0.347255612;-0.877693077;-0.594927874;-0.519842443;1.732773057;0.198575565;-0.501596007;0.640514726;0.069915451;-0.678432118;1
0.275896699;-0.657995686;1.894364659;-0.240299852;0.117569806;-0.657248438;-0.135818462;0.981978214;1.482557453;0.01092083;0.072271022;2
1.711773608;-0.881384863;1.175683024;-0.52400227;0.053828581;0.39436102;0.016178823;0.314369815;-1.043570729;-0.520030758;0.072271022;2
1.079987768;0.068019141;0.508335791;9.12187995;2.688465876;3.740391113;1.475352756;3.678904208;-0.849253177;0.65986166;-1.335297365;3
0.218461623;1.408354204;1.227017426;-0.594927874;6.959127944;-0.370445858;0.593768505;-0.273761394;-2.015158492;3.019646496;-1.14762158;2
2.056384066;0.235561024;1.175683024;0.043402567;-0.116148019;-0.944051017;-0.439813031;2.041674086;-1.237888282;0.718856281;0.259946807;2
-0.757934676;2.497376444;-1.185699492;-0.382151061;-0.009912644;-0.370445858;0.624167962;-0.581073197;0.251879621;-0.343046895;-0.959945795;1
-0.757934676;-1.663246984;0.662338998;-0.665853479;-0.519842443;0.48996188;0.624167962;-0.819504768;1.223467383;-0.166063032;0.635298377;0
1.022552692;-1.439857806;1.381020634;-0.169374247;-0.477348293;-0.848450157;-0.622209773;-0.761221495;-0.914025694;-0.756009241;1.949028873;2
-0.355889141;0.235561024;-0.31301465;-0.736779083;-0.392359993;-1.135252737;-1.139000541;-1.148010489;-0.978798212;-0.69701462;-0.584594225;1
-0.643064523;-1.048926746;0.251663778;-0.027523038;0.053828581;2.593180796;2.022542981;-0.077717658;0.057562068;0.777850902;0.635298377;3
-0.413324218;-0.602148391;-0.107677039;0.965435426;0.35128763;1.159167899;1.323355471;0.579293783;-1.043570729;-0.520030758;-1.241459473;3
-1.274850363;-1.774941572;0.662338998;-0.807704688;-0.456101218;2.354178646;3.603314742;-2.938896512;-0.395845554;-0.402041516;1.386001517;0
-0.757934676;0.682339378;-1.288368298;-0.311225456;-0.456101218;-0.752849297;-0.65260923;0.240191104;1.029149831;0.069915451;-0.866107903;1
0.275896699;0.626492084;-0.51835226;0.25617938;-0.073653869;0.872365319;2.539333749;0.759442081;-0.525390589;-0.69701462;-0.77227001;3
-0.930239905;-1.160621335;0.867676609;-0.098448642;-0.562336593;0.776764459;-0.379014117;-1.010250025;-0.136755484;0.836845523;1.10448784;0
0.390766852;-0.378759214;-0.210345844;0.185253776;0.096322731;1.159167899;1.748947868;0.823023833;-1.367433317;-0.579025379;-1.14762158;3
-0.298454065;0.012171846;0.302998181;-0.098448642;-0.158642169;0.776764459;2.964926146;-0.104210055;-0.071982967;-0.343046895;-0.866107903;3
0.390766852;0.403102906;0.097660571;-0.382151061;-0.392359993;1.541571338;0.806564703;-0.109508534;0.187107103;-0.520030758;-0.39691844;3
1.309728074;-0.602148391;1.073014219;0.114328171;-0.477348293;-1.039651877;-0.865405428;0.240191104;-0.654935624;1.249807869;0.822974162;2
1.36716315;-0.043675448;0.559670193;0.043402567;-0.456101218;1.254768758;0.289773935;-0.517491445;-1.043570729;0.777850902;1.573677302;2
-0.643064523;-0.155370037;-0.467017857;-0.311225456;-0.349865844;-0.370445858;-0.470212488;0.457428758;1.353012418;0.364888556;-0.77227001;1
2.056384066;-0.769690274;2.151036672;0.185253776;0.160063956;0.107558441;-0.34861466;1.405856563;-1.367433317;-0.284052274;0.3537847;0
0.218461623;0.905728555;0.200329376;0.327104985;-0.031159719;0.6811636;1.049760359;1.829734912;1.093922348;0.482877798;1.10448784;3
1.309728074;-1.216468629;1.124348621;-0.027523038;-0.434854143;-0.944051017;-0.774207058;1.034963008;-0.331073037;1.190813248;0.259946807;2
